llave_cod_cliente,admin_antiguedad_banco,admin_flag_gerenciado,buro_creditos_otros_bancos,buro_score_apc,buro_wallet_share,comp_flag_atm,comp_flag_bpi,comp_flag_cnb,comp_flag_pos,comp_flag_suc,comp_perc_atm,comp_perc_canal_fisico,comp_perc_cnb,comp_perc_bpi,comp_perc_pos,comp_perc_suc,comp_score_digital,comp_txn_atm,comp_txn_bpi,comp_txn_cnb,comp_txn_pos,comp_txn_suc,comp_usd_atm_prom,comp_usd_bpi_prom,comp_usd_cnb_prom,comp_usd_pos_prom,comp_usd_suc_prom,dem_edad,dem_planilla,finc_bal_act,finc_bal_pas,finc_perc_act_tc,finc_perc_pas_tc,finc_sva,finc_tamano_comercial,pdcto_flag_auto,pdcto_flag_cta_ahorro,pdcto_flag_cta_corriente,pdcto_flag_cta_dpf,pdcto_flag_financomer,pdcto_flag_garantizado,pdcto_flag_hipoteca,pdcto_flag_pp,pdcto_flag_seguros,pdcto_flag_tiene_tdc,pdcto_flag_tiene_tdd,pdcto_ivc_actual,dem_salario
485717,12,0,0,612,0,1,0,0,1,1,0.81,0,0,0,0.05,0.14,0,17,0,0,1,3,26.25,0,0,16.314166,38.333333,50,0,0,6.6,0,1,2.152527,6.6,0,1,0,0,0,0,0,0,0,0,1,1,823.32
485735,12,0,0,644,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0.333333,0,0,0,41,0,49048.9461,495.4439,0.99,0.01,11.990268,49544.39,0,1,0,0,0,0,1,0,0,0,0,2,1034.57
485888,12,0,1,668,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,8355.39,0,1,0,10.692096,8355.39,0,0,0,0,0,0,0,1,0,0,0,1,839.00
486905,12,0,1,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,73.6,0,1,1.303705,73.6,0,1,0,0,0,0,0,0,0,0,0,1,1203.29
487203,12,0,1,766,0.59,1,0,0,1,1,0.32,0,0,0,0.67,0,0,83,0,0,172,1,1078.8475,0,0,596.615,166.666666,36,0,23968.9098,242.1102,0.99,0.01,13.926221,24211.02,0,1,0,0,0,0,0,1,0,0,1,3,1180.80
487321,12,0,1,691,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1367.4,0,1,0,10.692096,1367.4,0,1,0,0,0,0,0,1,0,0,0,2,766.40
487338,12,0,0,,0,1,0,0,1,0,0.4,0,0,0,0.6,0,0,144,0,0,215,0,580,0,0,376.6525,0,60,1,0,123.04,0,1,4.079103,123.04,0,1,0,0,0,0,0,0,0,0,1,1,809.35
487858,12,0,0,605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,14601.38,0,1,0,10.692096,14601.38,0,0,0,0,0,0,0,1,0,0,0,1,875.25
488463,12,0,1,756,0,1,0,0,1,1,0.27,0,0,0,0.73,0,0,65,0,0,177,1,287.083333,0,0,576.639166,20.833333,47,0,0,313.46,0,1,4.53783,313.46,0,1,0,0,0,0,0,0,0,0,1,1,970.80
488596,12,0,1,722,0,1,0,0,1,1,0.88,0,0,0,0.1,0.02,0,36,0,0,4,1,727.916666,0,0,2.791666,33.333333,40,1,0,338.04,0,1,2.775398,338.04,0,1,1,0,0,0,0,0,0,0,1,2,973.58
488962,12,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,14158.78,0,1,0,10.692096,14158.78,0,0,0,0,0,0,0,1,0,0,0,1,872.23
489140,12,0,1,793,0.11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,28.333333,38,0,6416.9907,482.9993,0.93,0.07,34.521354,6899.99,0,1,0,0,0,0,0,0,1,1,0,2,964.70
489263,12,0,1,404,0.99,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,122.740833,35,0,51534.78,0,1,0,21.873757,51534.78,0,1,0,0,0,0,1,0,0,0,0,2,912.00
489324,12,0,1,614,0.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.854166,55,0,23451.06,0,1,0,13.376045,23451.06,0,1,1,0,0,0,1,0,0,0,0,3,912.00
489565,12,0,1,589,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,17974.01,0,1,0,10.692096,17974.01,0,0,0,0,0,0,0,1,0,0,0,1,1045.68
490051,12,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,33891.69,0,1,0,13.908464,33891.69,0,1,1,0,0,0,0,1,0,0,0,3,1044.06
490135,12,0,1,390,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,239.166666,0,0,0,0,45,0,0,2.17,0,1,1.697644,2.17,0,1,1,0,0,0,0,0,0,0,1,2,2039.40
490233,12,0,1,514,0,1,0,0,1,1,0.52,0,0,0,0.45,0.02,0,119,0,0,103,5,913.333333,0,0,336.091666,430.583333,36,1,0,180.35,0,1,2.152527,180.35,0,1,0,0,0,0,0,0,0,0,1,1,626.40
490407,12,0,1,533,0.22,1,0,0,1,0,0.1,0,0,0,0.9,0,0,13,0,0,116,0,57.916666,0,0,441.495,0,52,1,4997.4197,494.2503,0.91,0.09,29.73359,5491.67,0,1,0,0,0,0,0,1,1,1,1,3,681.88
490526,12,0,1,482,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,786.89,0,1,0,15.585262,786.89,0,0,1,0,0,0,0,0,1,1,0,2,817.69
490680,12,0,1,417,0,1,1,0,1,1,0.13,0,0,0.12,0.74,0.01,2,40,37,0,233,4,723.4225,1030.333333,0,594.379166,235.060833,36,1,8.81,0,1,0,2.775398,8.81,0,0,1,0,0,0,0,0,0,0,1,2,844.76
490754,12,0,0,584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,16122.93,0,1,0,10.692096,16122.93,0,0,0,0,0,0,0,1,0,0,0,1,875.86
490758,12,0,1,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,7242.65,0,1,0,,7242.65,0,0,0,0,1,0,0,0,0,1,0,2,785.36
490856,12,0,1,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1.303705,0,0,1,0,0,0,0,0,0,0,0,0,1,1217.17
490862,12,0,1,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,5869.57,0,1,0,15.585262,5869.57,0,0,0,0,0,0,0,0,1,1,0,1,766.40
490896,12,0,1,644,0,1,1,0,1,1,0.26,0,0,0.06,0.67,0.01,1,83,20,0,216,3,952.5,740,0,393.206666,146.541666,40,1,0,1015.19,0,1,7.2134,1015.19,0,1,1,0,0,0,0,0,0,0,1,2,717.58
491122,12,0,1,591,0,1,0,0,1,0,0.76,0,0,0,0.24,0,0,193,0,0,61,0,727.666666,0,0,43.613333,0,59,0,0,0.88,0,1,3.234125,0.88,0,1,0,0,0,0,0,0,0,0,1,1,964.70
491271,12,0,1,481,0,1,1,1,0,1,0.38,0.45,0.01,0.55,0,0.06,2,39,56,1,0,6,298.75,24.431666,5,0,65.958333,41,0,0,17.75,0,1,4.856523,17.75,0,1,0,0,0,0,0,0,0,0,1,1,912.00
491376,12,0,1,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0.42,0,1,1.289792,0.42,0,1,0,0,0,0,0,0,0,0,0,1,687.40
491389,12,0,1,0,0.14,1,0,0,1,1,0.26,0,0,0,0.74,0,0,90,0,0,254,1,1369.583333,0,0,323.143333,25,34,1,17992.6747,1779.4953,0.91,0.09,28.916284,19772.17,0,1,0,0,0,0,0,1,0,0,1,2,1227.25
491686,12,0,1,568,0.92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,113.333333,36,0,9577.62,0,1,0,13.040026,9577.62,0,1,0,0,0,0,0,1,0,0,0,2,766.40
491848,12,0,1,735,0,1,0,0,1,0,0.61,0,0,0,0.39,0,0,69,0,0,44,0,670,0,0,216.3875,0,51,1,0,18.44,0,1,2.152527,18.44,0,1,0,0,0,0,0,0,0,0,1,1,639.26
491928,12,0,1,542,0.13,1,0,0,1,0,0.94,0,0,0,0.06,0,0,34,0,0,2,0,808.75,0,0,12.349166,0,35,1,2761.22,0,1,0,40.373051,2761.22,0,1,0,0,0,0,0,0,1,1,1,2,634.84
492026,12,0,1,413,0,1,0,0,1,0,0.76,0,0,0,0.24,0,0,26,0,0,8,0,314.583333,0,0,13.806666,0,37,0,0,1.7,0,1,2.775398,1.7,0,1,1,0,0,0,0,0,0,0,1,2,791.10
493109,12,0,1,660,0.16,1,0,0,0,1,0.91,0,0,0,0,0.09,0,31,0,0,0,3,582.5,0,0,0,167.276666,32,1,5742.1089,58.0011,0.99,0.01,14.771199,5800.11,0,1,1,0,0,0,0,1,0,0,1,3,651.07
493215,12,0,1,675,0,1,0,0,1,1,0.71,0,0,0,0.04,0.25,0,20,0,0,1,7,123.75,0,0,7.475,40,62,0,0,102.44,0,1,2.693326,102.44,0,1,0,0,0,0,0,0,0,0,1,1,1067.99
493500,12,0,1,594,0,1,0,0,1,1,0.63,0,0,0,0.18,0.2,0,50,0,0,14,16,325.416666,0,0,14.124166,254.066666,39,0,0,0.09,0,1,1.303705,0.09,0,1,0,0,0,0,0,0,0,0,0,1,766.40
493609,12,0,1,525,0,1,0,0,1,1,0.65,0,0,0,0.3,0.05,0,86,0,0,39,7,557.916666,0,0,36.514166,121.049166,46,0,0,159.21,0,1,3.856996,159.21,0,1,1,0,0,0,0,0,0,0,1,2,667.69
494283,12,0,0,,0,0,1,0,0,1,0,0,0,0.72,0,0.28,2,0,38,0,0,15,0,1677.336666,0,0,1365.5625,43,0,0,588.4,0,1,3.628705,588.4,0,1,0,0,0,0,0,0,0,0,0,1,1187.82
494450,12,0,1,629,0,1,0,0,1,1,0.79,0,0,0,0.17,0.04,0,64,0,0,14,3,496.666666,0,0,27.920833,44.800833,41,0,0,13.41,0,1,3.234125,13.41,0,1,0,0,0,0,0,0,0,0,1,1,791.10
494766,12,0,1,776,0.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,21.583333,55,0,41255.94,0,1,0,35.87679,41255.94,0,1,0,0,0,0,1,0,1,1,0,3,970.80
494929,12,0,1,682,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,1437.97,0,1,0,10.692096,1437.97,0,0,0,0,0,0,0,1,0,0,0,1,950.97
494976,12,0,1,,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,5059.84,0,1,0,21.384192,5059.84,0,0,0,0,0,0,0,1,0,0,0,1,912.00
495182,12,0,0,731,1,0,1,0,0,1,0,0,0,0.62,0,0.38,2,0,56,0,0,34,0,1651.840833,0,0,1141.25,32,0,0,4529.32,0,1,39.654546,4529.32,0,0,1,0,0,0,0,0,1,0,0,1,963.85
495396,12,0,1,941,0,1,1,0,1,1,0.53,0,0,0.03,0.42,0.02,1,283,16,0,222,10,1726.666666,49,0,664.4775,430.7125,38,1,45177.9936,1882.4164,0.96,0.04,31.558648,47060.41,0,1,0,0,0,0,1,0,1,1,1,3,1689.18
495429,12,0,1,434,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,5881.617,120.033,0.98,0.02,14.148328,6001.65,0,1,0,0,0,0,0,1,0,0,1,2,687.40
495827,12,0,1,577,0.03,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.666666,59,0,0,5.14,0,1,19.041494,5.14,0,1,0,0,0,0,0,0,1,0,1,1,766.40
495843,12,0,1,443,0,1,0,0,1,0,0.85,0,0,0,0.15,0,0,46,0,0,8,0,742.083333,0,0,6.421666,0,47,1,0,1.33,0,1,2.152527,1.33,0,1,0,0,0,0,0,0,0,0,1,1,703.89
495906,12,0,0,608,0,1,0,0,1,0,0.85,0,0,0,0.15,0,0,92,0,0,16,0,807.916666,0,0,55.906666,0,45,1,6562.8387,66.2913,0.99,0.01,12.844623,6629.13,0,1,0,0,0,0,0,1,0,0,1,2,822.54
496017,12,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,100.033333,37,0,903.23,0,1,0,11.652096,903.23,0,1,0,0,0,0,0,1,0,0,0,2,626.40
496043,12,0,1,522,0.02,1,0,0,1,1,0.51,0,0,0,0.34,0.15,0,33,0,0,22,10,636.5,0,0,41.805833,221.25,39,0,883.94,0,1,0,17.737789,883.94,0,1,0,0,0,0,0,0,1,1,1,2,626.40
496274,12,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,2148.59,0,1,0,10.692096,2148.59,0,0,0,0,0,0,0,1,0,0,0,1,710.96
496552,12,0,1,725,0,1,0,0,1,1,0.94,0,0,0,0.03,0.03,0,61,0,0,2,2,1077.5,0,0,8.718333,41.666666,41,1,0,509.77,0,1,2.152527,509.77,0,1,0,0,0,0,0,0,0,0,1,1,821.10
496733,12,0,0,564,1,1,0,0,0,1,0.98,0,0,0,0,0.02,0,61,0,0,0,1,554.166666,0,0,0,133.333333,51,1,8389.29,0,1,0,30.593082,8389.29,0,1,0,0,0,0,0,1,1,1,1,3,574.08
496745,12,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3.85,0,1,,3.85,0,1,0,0,0,0,0,0,0,0,0,1,618.50
496877,12,0,1,523,0,0,1,0,0,1,0,0,0,0.83,0,0.17,0,0,10,0,0,2,0,28.25,0,0,29.166666,35,0,0,1,0,1,1.303705,1,0,1,1,0,0,0,0,0,0,0,0,2,687.40
496934,12,0,0,724,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,17.5,72,0,11196.21,0,1,0,29.493726,11196.21,0,1,1,0,0,0,0,1,1,1,0,4,834.68
497461,12,0,1,613,0,1,0,0,1,1,0.72,0,0,0,0.26,0.02,0,33,0,0,12,1,520.833333,0,0,70.868333,16.666666,49,1,0,688.29,0,1,2.152527,688.29,0,1,0,0,0,0,0,0,0,0,1,1,650.48
497494,12,0,1,541,0,1,0,0,1,0,0.65,0,0,0,0.35,0,0,67,0,0,36,0,879.666666,0,0,67.925,0,30,1,0,6.31,0,1,4.079103,6.31,0,1,1,0,0,0,0,0,0,0,1,2,799.62
497546,12,0,1,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,8.48,0,1,,8.48,0,1,0,0,0,0,0,0,0,0,0,1,1035.11
497593,12,0,1,567,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,16203.2,0,1,0,10.692096,16203.2,0,0,0,0,0,0,0,1,0,0,0,1,990.82
497833,12,0,0,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,2.152527,0,0,1,0,0,0,0,0,0,0,0,1,1,681.37
497843,12,0,1,585,0,1,0,0,0,1,0.95,0,0,0,0,0.05,0,20,0,0,0,1,445.833333,0,0,0,0.833333,62,0,0,3.56,0,1,2.152527,3.56,0,1,0,0,0,0,0,0,0,0,1,1,764.14
498298,12,0,1,555,0.38,1,0,0,1,0,0.41,0,0,0,0.59,0,0,9,0,0,13,0,112.5,0,0,39.876666,0,45,1,7621.45,0,1,0,18.36066,7621.45,0,1,1,0,0,0,0,0,1,1,1,3,687.40
498883,12,0,1,421,0,1,1,0,1,1,0.14,0,0,0.32,0.43,0.11,1,6,14,0,19,5,77.083333,99.369166,0,25.815,89.166666,38,0,0,18.32,0,1,4.276592,18.32,0,1,0,0,0,0,0,0,0,0,1,1,1097.96
499086,12,0,1,601,0.2,1,0,0,1,1,0.7,0,0,0,0.27,0.03,0,26,0,0,10,1,209.166666,0,0,18.781666,275,34,1,8613.75,0,1,0,2.775398,8613.75,0,0,1,0,0,0,0,1,0,0,1,2,784.94
499087,12,0,1,557,0,1,0,0,1,0,0.66,0,0,0,0.34,0,0,29,0,0,15,0,497.5,0,0,3.665,0,48,1,0,2.35,0,1,2.775398,2.35,0,0,1,0,0,0,0,0,0,0,1,1,577.08
499677,12,0,1,577,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,13347.3,0,1,0,10.692096,13347.3,0,0,0,0,0,0,0,1,0,0,0,1,931.76
499680,12,0,1,690,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,4609.23,0,1,0,32.474229,4609.23,0,1,0,0,0,0,0,0,1,1,0,2,626.40
499965,12,0,1,524,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,2575.33,0,1,0,10.692096,2575.33,0,0,0,0,0,0,0,1,0,0,0,1,849.14
500050,12,0,1,594,0.65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2.583333,37,0,47958.16,0,1,0,37.166582,47958.16,0,1,1,0,0,0,1,0,1,0,0,4,791.10
500108,12,0,1,402,0,1,0,0,1,0,0.76,0,0,0,0.24,0,0,25,0,0,8,0,390.833333,0,0,2.093333,0,43,0,0,0.51,0,1,2.775398,0.51,0,0,1,0,0,0,0,0,0,0,1,1,703.14
500398,12,0,1,457,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0.49,0,1,4.079103,0.49,0,1,1,0,0,0,0,0,0,0,1,2,964.70
500421,12,0,1,391,0.98,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,340.868333,37,0,57186.62,0,1,0,12.237064,57186.62,0,1,0,0,0,0,1,0,0,0,0,2,687.40
500646,12,0,1,547,0,1,0,0,1,0,0.4,0,0,0,0.6,0,0,194,0,0,286,0,400,0,0,279.215833,0,46,1,0,57.99,0,1,2.152527,57.99,0,1,0,0,0,0,0,0,0,0,1,1,791.10
501613,12,0,1,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,12.94,0,1,,12.94,0,1,0,0,0,0,0,0,0,0,0,1,649.82
501712,12,0,1,730,0.08,1,0,0,0,1,0.78,0,0,0,0,0.22,0,36,0,0,0,10,466.666666,0,0,0,302.295,32,1,5695.611,299.769,0.95,0.05,31.819811,5995.38,0,1,1,0,0,0,0,1,1,0,1,4,727.22
501859,12,0,0,387,0,1,0,0,1,1,0.57,0,0,0,0.14,0.29,0,8,0,0,2,4,15,0,0,1.229166,19.583333,32,0,0,32.66,0,1,6.23163,32.66,0,1,1,0,0,0,0,0,0,0,1,2,618.50
501919,12,0,1,648,0,1,0,0,1,1,0.94,0,0,0,0.04,0.02,0,51,0,0,2,1,899.166666,0,0,0.5175,300,43,1,0,3.21,0,1,2.775398,3.21,0,0,1,0,0,0,0,0,0,0,1,1,578.78
501931,12,0,1,615,0,1,0,0,1,0,0.92,0,0,0,0.08,0,0,35,0,0,3,0,350.333333,0,0,1.9375,0,54,1,0,57.94,0,1,2.775398,57.94,0,0,1,0,0,0,0,0,0,0,1,1,628.65
501932,12,0,1,727,0,1,0,0,1,1,0.91,0,0,0,0.08,0.01,0,99,0,0,9,1,321.666666,0,0,2.75,10,42,1,0,0.94,0,1,2.775398,0.94,0,0,1,0,0,0,0,0,0,0,1,1,755.20
502336,12,0,0,604,1,1,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,0,438.25,0,0,0,0,44,1,2264.09,0,1,0,12.844623,2264.09,0,1,0,0,0,0,0,1,0,0,1,2,550.20
502673,12,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,4723.37,0,1,0,10.692096,4723.37,0,0,0,0,0,0,0,1,0,0,0,1,836.54
502678,12,0,1,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,89.53,0,1,1.303705,89.53,0,1,0,0,0,0,0,0,0,0,0,1,1098.80
503021,12,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,15774.72,0,1,0,10.692096,15774.72,0,1,0,0,0,0,0,1,0,0,0,2,895.35
503096,12,0,1,726,0.99,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,225.816666,44,0,51897.7899,524.2201,0.99,0.01,13.52421,52422.01,0,1,0,0,0,0,1,0,0,0,0,2,912.00
503457,12,0,1,575,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0.02,0,1,12.844623,0.02,0,1,0,0,0,0,0,0,0,0,1,1,626.40
503585,12,0,1,504,0,1,0,0,1,0,0.96,0,0,0,0.04,0,0,210,0,0,8,0,706.25,0,0,51.555,0,34,0,0,8.97,0,1,2.152527,8.97,0,1,0,0,0,0,0,0,0,0,1,1,791.10
503627,12,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.03,0,1,1.303705,0.03,0,1,0,0,0,0,0,0,0,0,0,1,825.70
503711,12,0,0,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,440.3178,269.8722,0.62,0.38,17.737789,710.19,0,1,0,0,0,0,0,0,1,1,1,2,736.21
504077,12,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,5532.31,0,1,0,10.692096,5532.31,0,0,0,0,0,0,0,1,0,0,0,1,844.88
504554,12,0,1,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1.303705,0,0,1,0,0,0,0,0,0,0,0,0,1,912.00
504612,12,0,1,471,0,1,0,0,1,1,0.47,0,0,0,0.51,0.02,0,47,0,0,50,2,987.933333,0,0,119.429166,10,31,0,0,2.09,0,1,5.731949,2.09,0,0,1,0,0,0,0,0,0,0,1,1,829.77
504867,12,0,1,675,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,2381.24,0,1,0,15.585262,2381.24,0,0,0,0,0,0,0,0,1,1,0,1,1174.90
505658,12,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,5972.48,0,1,0,10.692096,5972.48,0,0,0,0,0,0,0,1,0,0,0,1,846.17
505679,12,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1527.98,0,1,0,10.692096,1527.98,0,0,0,0,0,0,0,1,0,0,0,1,698.28
505824,12,0,1,696,0.84,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,102.470833,40,0,44579.69,0,1,0,10.145764,44579.69,0,0,0,0,0,0,1,0,0,0,0,1,970.80
506018,12,0,0,705,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,13.75,0,0,36,0,38391.31,0,1,0,34.084731,38391.31,0,1,0,0,0,0,1,0,1,1,0,3,618.50
506123,12,0,1,566,0.89,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,46.709166,50,0,5114.41,0,1,0,13.922377,5114.41,0,1,1,0,0,0,0,1,0,0,0,3,626.40
507547,12,0,1,686,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,7089.01,0,1,0,27.581063,7089.01,0,0,0,0,0,0,0,1,1,1,0,2,1191.09
507674,12,0,0,542,0,1,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,109.583333,0,0,0,0,33,1,0,2.6,0,1,2.775398,2.6,0,0,1,0,0,0,0,0,0,0,1,1,796.00
508126,12,0,0,555,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,8.25,67,0,0,18.47,0,1,3.880817,18.47,0,1,0,0,0,0,0,0,0,0,0,1,660.04
508967,12,0,1,596,0.72,1,1,1,1,1,0.2,0.22,0,0.34,0.44,0.02,2,267,455,1,594,24,1140.416666,2622,5,780.3775,360.3375,32,1,44678.95,0,1,0,16.957438,44678.95,0,1,0,0,0,0,1,0,0,0,1,2,1249.86
509062,12,0,1,576,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,35945.09,0,1,0,10.692096,35945.09,0,1,0,0,0,0,0,1,0,0,0,2,912.00
509199,12,0,0,604,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,59.583333,41,0,512.21,0,1,0,11.721358,512.21,0,1,0,0,0,0,0,1,0,0,0,2,637.19
509274,12,0,1,602,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0.04,0,1,11.981888,0.04,0,1,0,0,0,0,0,0,0,0,0,1,766.40
509464,12,0,1,543,0.52,1,0,0,1,1,0.78,0,0,0,0.18,0.03,0,47,0,0,11,2,720.083333,0,0,24.6225,19.75,35,1,5257.23,0,1,0,12.844623,5257.23,0,1,0,0,0,0,0,1,0,0,1,3,657.38
509635,12,0,1,634,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,8612.19,0,1,0,10.692096,8612.19,0,0,0,0,0,0,0,1,0,0,0,1,898.40
509745,12,0,1,690,0,1,1,0,1,1,0.41,0,0,0.18,0.39,0.02,2,275,118,0,259,13,257.916666,1146.098333,0,129.470833,232.666666,50,0,0,598.57,0,1,9.547554,598.57,0,1,1,0,0,0,0,0,0,0,1,2,766.40
509770,12,0,1,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,16.37,0,1,,16.37,0,1,0,0,0,0,0,0,0,0,0,1,738.69
510264,12,0,1,735,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,8324.5,0,1,0,10.692096,8324.5,0,0,0,0,0,0,0,1,0,0,0,1,1059.01
510389,12,0,0,560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,6358.78,0,1,0,10.692096,6358.78,0,0,0,0,0,0,0,1,0,0,0,1,828.40
511573,12,0,0,442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,1460.98,0,1,0,10.692096,1460.98,0,0,0,0,0,0,0,1,0,0,0,1,715.16
511762,12,0,1,682,0,1,1,0,1,0,0.02,0,0,0.17,0.8,0,2,4,33,0,152,0,60.416666,251.138333,0,361.1375,0,40,0,0,390.2,0,1,4.079103,390.2,0,1,1,0,0,0,0,0,0,0,0,2,766.40
511862,12,0,1,468,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7262.67,0,1,0,28.884768,7262.67,0,1,0,0,0,0,0,1,1,1,0,3,626.40
